Message ID,Message Type,Event Time,Ingestion Timestamp,Latitude,Longitude,Sequence Number,Trip Number,Fix Quality,Packet Status,Config Version,Firmware Version,Address,Odometer,Vehicle Speed,Trip Type,Ignition Status,Altitude,Heading,Number of Satellites,GSM Strength,Time Diff (sec),Time Range
8acba10f-9fff-486a-907a-ec14713e1e2b-3,EDC_BS6_PERIODIC,2025-11-26 00:15:10,2025-11-26 00:15:35,18.542192,73.9525248,61791.0,,StoredFix,V,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,25.0,0-5Mins
8acba10f-9fff-486a-907a-ec14713e1e2b-2,EDC_BS6_PERIODIC,2025-11-26 00:15:16,2025-11-26 00:15:35,18.542192,73.9525248,61792.0,,StoredFix,V,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,19.0,0-5Mins
8acba10f-9fff-486a-907a-ec14713e1e2b-1,EDC_BS6_PERIODIC,2025-11-26 00:15:22,2025-11-26 00:15:35,18.542192,73.9525248,61793.0,,StoredFix,V,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,13.0,0-5Mins
60f25b67-b860-45b6-83df-d586ce2fffc5-10,EDC_BS6_PERIODIC,2025-11-26 00:15:28,2025-11-26 00:50:03,18.542192,73.9525248,61794.0,,StoredFix,V,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,2075.0,30-1Hr
7e90fc60-7f12-4e89-8d82-f2acf39a3b34-10,GPS_MESSAGE,2025-11-26 00:15:29,2025-11-26 00:16:36,18.542192,73.9525248,,,3DFix,,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",0.0,0.0,IgnitionOn,1,560.0,19.0,4.0,,67.0,0-5Mins
7e90fc60-7f12-4e89-8d82-f2acf39a3b34-9,EDC_BS6_PERIODIC,2025-11-26 00:15:34,2025-11-26 00:16:36,18.542192,73.9525248,61795.0,,StoredFix,V,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,62.0,0-5Mins
7e90fc60-7f12-4e89-8d82-f2acf39a3b34-8,EDC_BS6_PERIODIC,2025-11-26 00:15:40,2025-11-26 00:16:36,18.542192,73.9525248,61796.0,,StoredFix,V,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,56.0,0-5Mins
7e90fc60-7f12-4e89-8d82-f2acf39a3b34-7,EDC_BS6_PERIODIC,2025-11-26 00:15:46,2025-11-26 00:16:36,18.542192,73.9525248,61797.0,,StoredFix,V,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,50.0,0-5Mins
7e90fc60-7f12-4e89-8d82-f2acf39a3b34-6,EDC_BS6_PERIODIC,2025-11-26 00:15:52,2025-11-26 00:16:36,18.542192,73.9525248,61798.0,,StoredFix,V,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,44.0,0-5Mins
7e90fc60-7f12-4e89-8d82-f2acf39a3b34-5,EDC_BS6_PERIODIC,2025-11-26 00:15:58,2025-11-26 00:16:36,18.542192,73.9525248,61799.0,,StoredFix,V,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,38.0,0-5Mins
7e90fc60-7f12-4e89-8d82-f2acf39a3b34-4,EDC_BS6_PERIODIC,2025-11-26 00:16:05,2025-11-26 00:16:36,18.542192,73.9525248,61800.0,,StoredFix,V,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,31.0,0-5Mins
7e90fc60-7f12-4e89-8d82-f2acf39a3b34-3,EDC_BS6_PERIODIC,2025-11-26 00:16:10,2025-11-26 00:16:36,18.542192,73.9525248,61801.0,,StoredFix,V,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-55.0,26.0,0-5Mins
7e90fc60-7f12-4e89-8d82-f2acf39a3b34-2,EDC_BS6_PERIODIC,2025-11-26 00:16:16,2025-11-26 00:16:36,18.542192,73.9525248,61802.0,,StoredFix,V,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,560.163,92.93,4.0,-61.0,20.0,0-5Mins
7e90fc60-7f12-4e89-8d82-f2acf39a3b34-1,EDC_BS6_PERIODIC,2025-11-26 00:16:22,2025-11-26 00:16:36,18.542128,73.9521792,61803.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,579.202,92.93,8.0,-61.0,14.0,0-5Mins
9bbdfc95-94c7-4fac-be7c-41d38c91d5ca-10,EDC_BS6_PERIODIC,2025-11-26 00:16:28,2025-11-26 00:17:37,18.542128,73.9521792,61804.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,579.202,92.93,8.0,-61.0,69.0,0-5Mins
9bbdfc95-94c7-4fac-be7c-41d38c91d5ca-9,EDC_BS6_PERIODIC,2025-11-26 00:16:34,2025-11-26 00:17:37,18.542096,73.952192,61805.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,580.697,92.93,6.0,-61.0,63.0,0-5Mins
9bbdfc95-94c7-4fac-be7c-41d38c91d5ca-8,EDC_BS6_PERIODIC,2025-11-26 00:16:40,2025-11-26 00:17:37,18.5420448,73.9522944,61806.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,581.357,147.02,5.0,-61.0,57.0,0-5Mins
9bbdfc95-94c7-4fac-be7c-41d38c91d5ca-7,EDC_BS6_PERIODIC,2025-11-26 00:16:46,2025-11-26 00:17:37,18.5420448,73.9523776,61807.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,581.797,104.94,6.0,-61.0,51.0,0-5Mins
9bbdfc95-94c7-4fac-be7c-41d38c91d5ca-6,EDC_BS6_PERIODIC,2025-11-26 00:16:52,2025-11-26 00:17:37,18.5420672,73.9524416,61808.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,582.999,75.52,6.0,-61.0,45.0,0-5Mins
9bbdfc95-94c7-4fac-be7c-41d38c91d5ca-5,EDC_BS6_PERIODIC,2025-11-26 00:16:58,2025-11-26 00:17:37,18.5421136,73.9524864,61809.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,583.817,75.52,6.0,-61.0,39.0,0-5Mins
9bbdfc95-94c7-4fac-be7c-41d38c91d5ca-4,EDC_BS6_PERIODIC,2025-11-26 00:17:04,2025-11-26 00:17:37,18.5421312,73.95248,61810.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,584.887,75.52,7.0,-61.0,33.0,0-5Mins
9bbdfc95-94c7-4fac-be7c-41d38c91d5ca-3,EDC_BS6_PERIODIC,2025-11-26 00:17:10,2025-11-26 00:17:37,18.5421456,73.9524544,61811.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,585.679,14.78,7.0,-61.0,27.0,0-5Mins
9bbdfc95-94c7-4fac-be7c-41d38c91d5ca-2,EDC_BS6_PERIODIC,2025-11-26 00:17:16,2025-11-26 00:17:37,18.5421424,73.9524544,61812.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.208,14.78,6.0,-61.0,21.0,0-5Mins
9bbdfc95-94c7-4fac-be7c-41d38c91d5ca-1,EDC_BS6_PERIODIC,2025-11-26 00:17:22,2025-11-26 00:17:37,18.5421248,73.9524544,61813.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.28,14.78,7.0,-61.0,15.0,0-5Mins
60f25b67-b860-45b6-83df-d586ce2fffc5-9,EDC_BS6_PERIODIC,2025-11-26 00:17:28,2025-11-26 00:50:03,18.5421424,73.9524608,61814.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.531,14.78,7.0,-61.0,1955.0,30-1Hr
b77cc175-c17a-4caf-90a6-60b814030961-10,EDC_BS6_PERIODIC,2025-11-26 00:17:34,2025-11-26 00:18:38,18.5421344,73.9524608,61815.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.521,14.78,8.0,-61.0,64.0,0-5Mins
b77cc175-c17a-4caf-90a6-60b814030961-9,EDC_BS6_PERIODIC,2025-11-26 00:17:40,2025-11-26 00:18:38,18.5421456,73.9524736,61816.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.492,14.78,8.0,-61.0,58.0,0-5Mins
b77cc175-c17a-4caf-90a6-60b814030961-8,EDC_BS6_PERIODIC,2025-11-26 00:17:46,2025-11-26 00:18:38,18.542144,73.9524544,61817.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.473,14.78,8.0,-61.0,52.0,0-5Mins
b77cc175-c17a-4caf-90a6-60b814030961-7,EDC_BS6_PERIODIC,2025-11-26 00:17:52,2025-11-26 00:18:38,18.5421568,73.9524544,61818.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.422,14.78,7.0,-61.0,46.0,0-5Mins
b77cc175-c17a-4caf-90a6-60b814030961-6,EDC_BS6_PERIODIC,2025-11-26 00:17:58,2025-11-26 00:18:38,18.5421568,73.9524544,61819.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.422,14.78,7.0,-61.0,40.0,0-5Mins
b77cc175-c17a-4caf-90a6-60b814030961-5,EDC_BS6_PERIODIC,2025-11-26 00:18:04,2025-11-26 00:18:38,18.5421632,73.952448,61820.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.366,14.78,7.0,-61.0,34.0,0-5Mins
b77cc175-c17a-4caf-90a6-60b814030961-4,EDC_BS6_PERIODIC,2025-11-26 00:18:10,2025-11-26 00:18:38,18.5421632,73.952448,61821.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.366,14.78,7.0,-61.0,28.0,0-5Mins
b77cc175-c17a-4caf-90a6-60b814030961-3,EDC_BS6_PERIODIC,2025-11-26 00:18:16,2025-11-26 00:18:38,18.5421632,73.952448,61822.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.366,14.78,7.0,-61.0,22.0,0-5Mins
b77cc175-c17a-4caf-90a6-60b814030961-2,EDC_BS6_PERIODIC,2025-11-26 00:18:22,2025-11-26 00:18:38,18.5420512,73.9525056,61823.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.351,14.78,8.0,-61.0,16.0,0-5Mins
b77cc175-c17a-4caf-90a6-60b814030961-1,EDC_BS6_PERIODIC,2025-11-26 00:18:28,2025-11-26 00:18:38,18.5420384,73.9524864,61824.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.473,14.78,8.0,-61.0,10.0,0-5Mins
60f25b67-b860-45b6-83df-d586ce2fffc5-8,EDC_BS6_PERIODIC,2025-11-26 00:18:34,2025-11-26 00:50:03,18.5419984,73.9523968,61825.0,,FixOK,A,ObG5CU0302,G131b15423,"GXR2+VV4, Pune, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.497,14.78,7.0,-61.0,1889.0,30-1Hr
0c80c7e0-02f7-451e-bb7c-932c785b06cb-10,EDC_BS6_PERIODIC,2025-11-26 00:18:40,2025-11-26 00:19:39,18.541968,73.952416,61826.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.567,14.78,6.0,-61.0,59.0,0-5Mins
0c80c7e0-02f7-451e-bb7c-932c785b06cb-9,EDC_BS6_PERIODIC,2025-11-26 00:18:46,2025-11-26 00:19:39,18.5419712,73.952416,61827.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.523,14.78,5.0,-61.0,53.0,0-5Mins
0c80c7e0-02f7-451e-bb7c-932c785b06cb-8,EDC_BS6_PERIODIC,2025-11-26 00:18:52,2025-11-26 00:19:39,18.5420032,73.952448,61828.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.486,14.78,5.0,-61.0,47.0,0-5Mins
0c80c7e0-02f7-451e-bb7c-932c785b06cb-7,EDC_BS6_PERIODIC,2025-11-26 00:18:58,2025-11-26 00:19:39,18.5420512,73.952448,61829.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.513,14.78,5.0,-61.0,41.0,0-5Mins
0c80c7e0-02f7-451e-bb7c-932c785b06cb-6,EDC_BS6_PERIODIC,2025-11-26 00:19:04,2025-11-26 00:19:39,18.5421104,73.9524096,61830.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.521,14.78,5.0,-61.0,35.0,0-5Mins
0c80c7e0-02f7-451e-bb7c-932c785b06cb-5,EDC_BS6_PERIODIC,2025-11-26 00:19:10,2025-11-26 00:19:39,18.542048,73.952448,61831.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.545,14.78,6.0,-61.0,29.0,0-5Mins
0c80c7e0-02f7-451e-bb7c-932c785b06cb-3,DEVICE_METRICS,2025-11-26 00:19:16,2025-11-26 00:19:39,18.5420176,73.952416,,,FixOK,,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",0.0,0.0,IgnitionOn,1,,,,,23.0,0-5Mins
0c80c7e0-02f7-451e-bb7c-932c785b06cb-4,EDC_BS6_PERIODIC,2025-11-26 00:19:16,2025-11-26 00:19:39,18.5420176,73.952416,61832.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.599,14.78,6.0,-61.0,23.0,0-5Mins
0c80c7e0-02f7-451e-bb7c-932c785b06cb-2,EDC_BS6_PERIODIC,2025-11-26 00:19:22,2025-11-26 00:19:39,18.5420192,73.952416,61833.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.625,14.78,6.0,-61.0,17.0,0-5Mins
0c80c7e0-02f7-451e-bb7c-932c785b06cb-1,EDC_BS6_PERIODIC,2025-11-26 00:19:28,2025-11-26 00:19:39,18.541968,73.952448,61834.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.76,14.78,7.0,-61.0,11.0,0-5Mins
3af093a5-e841-4f26-ac71-2a5626f38943-10,EDC_BS6_PERIODIC,2025-11-26 00:19:34,2025-11-26 00:20:41,18.54196,73.9525056,61835.0,,FixOK,A,ObG5CU0302,G131b15423,"Unnamed Road, Maharashtra 411036, India",115003.25,0.0,IgnitionOn,1,586.833,14.78,6.0,-61.0,67.0,0-5Mins
